County,Water Body,Site Name,Town,Range,Section,Species,Strain,Date,Number,Avg. Length
Cheboygan,Weber Lake Carry-in access SW corner of lake (34N 03W 31),Carry-in access SW corner of lake,34N,03W,31,Brook trout,Assinica,2018,49,20.87
Cheboygan,Weber Lake Carry-in access SW corner of lake (34N 03W 31),Carry-in access SW corner of lake,34N,03W,31,Brook trout,Assinica,2018,50,11.42
Cheboygan,Weber Lake Carry-in access SW corner of lake (34N 03W 31),Carry-in access SW corner of lake,34N,03W,31,Brook trout,Assinica,2020,150,21.89
Cheboygan,Weber Lake Carry-in access SW corner of lake (34N 03W 31),Carry-in access SW corner of lake,34N,03W,31,Brook trout,Assinica,2021,100,18.86
Cheboygan,Weber Lake Carry-in access SW corner of lake (34N 03W 31),Carry-in access SW corner of lake,34N,03W,31,Brown trout,,2012,88,11.5
Cheboygan,Weber Lake Carry-in access SW corner of lake (34N 03W 31),Carry-in access SW corner of lake,34N,03W,31,Brown trout,,2013,20,12.95
Cheboygan,Weber Lake Carry-in access SW corner of lake (34N 03W 31),Carry-in access SW corner of lake,34N,03W,31,Brown trout,Gilchrist Creek,2015,50,13.43
Cheboygan,Weber Lake Carry-in access SW corner of lake (34N 03W 31),Carry-in access SW corner of lake,34N,03W,31,Brown trout,Gilchrist Creek,2016,30,14.84
Cheboygan,Weber Lake Carry-in access SW corner of lake (34N 03W 31),Carry-in access SW corner of lake,34N,03W,31,Brown trout,Sturgeon River,2012,124,10.55
Cheboygan,Weber Lake Carry-in access SW corner of lake (34N 03W 31),Carry-in access SW corner of lake,34N,03W,31,Brown trout,Sturgeon River,2016,120,11.77
Cheboygan,Weber Lake Carry-in access SW corner of lake (34N 03W 31),Carry-in access SW corner of lake,34N,03W,31,Brown trout,Wild Rose,2012,3180,7.36
Cheboygan,Weber Lake Carry-in access SW corner of lake (34N 03W 31),Carry-in access SW corner of lake,34N,03W,31,Brown trout,Wild Rose,2013,125,13.19
Cheboygan,Weber Lake Carry-in access SW corner of lake (34N 03W 31),Carry-in access SW corner of lake,34N,03W,31,Brown trout,Wild Rose,2013,20,17.76
Cheboygan,Weber Lake Carry-in access SW corner of lake (34N 03W 31),Carry-in access SW corner of lake,34N,03W,31,Brown trout,Wild Rose,2013,35,22.09
Cheboygan,Weber Lake Carry-in access SW corner of lake (34N 03W 31),Carry-in access SW corner of lake,34N,03W,31,Brown trout,Wild Rose,2013,2900,7.09
Cheboygan,Weber Lake Carry-in access SW corner of lake (34N 03W 31),Carry-in access SW corner of lake,34N,03W,31,Brown trout,Wild Rose,2014,2497,7.87
